order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
43355,5153,2025-08-05,486,4,352.13,1408.52,Completed,2025-08-12
43356,1192,2025-12-01,24,3,20.35,61.05,Completed,2025-12-14
43357,8614,2020-08-13,107,4,14.5,58.0,Completed,2020-08-24
43358,9743,2025-07-06,246,1,110.33,110.33,Completed,2025-07-10
43359,9710,2026-03-13,218,2,8.58,17.16,Completed,2026-03-15
43360,8038,2024-02-22,128,1,69.94,69.94,Completed,2024-03-07
43361,2372,2024-03-18,128,2,66.47,132.94,Completed,2024-04-01
43362,957,2024-08-16,170,1,308.35,308.35,Pending,
43363,1365,2021-11-21,300,4,18.78,75.12,Cancelled,2021-12-04
43364,9469,2021-10-20,337,2,84.34,168.68,Completed,2021-10-28
43365,2146,2025-06-11,146,1,60.46,60.46,Completed,2025-06-25
43366,1897,2024-08-31,358,3,117.67,353.01,Completed,2024-09-01
43367,3654,2022-03-16,447,4,321.6,1286.4,Completed,2022-03-29
43368,1648,2025-07-01,454,2,33.47,66.94,Pending,
43369,9750,2023-07-03,240,2,43.77,87.54,Completed,2023-07-17
43370,1673,2023-06-24,331,1,82.62,82.62,Completed,2023-06-25
43371,6800,2024-06-25,157,1,155.29,155.29,Cancelled,2024-07-08
43372,2999,2026-08-20,148,3,60.5,181.5,Pending,
43373,8129,2026-02-05,447,2,294.97,589.94,Completed,2026-02-16
43374,2497,2022-09-07,56,1,16.97,16.97,Pending,
43375,7426,2024-07-09,282,2,72.24,144.48,Completed,2024-07-16
43376,9559,2026-08-03,121,1,353.29,353.29,Completed,2026-08-11
43377,9007,2026-03-05,135,3,45.52,136.56,Pending,
43378,2688,2025-02-07,173,1,30.22,30.22,Cancelled,2025-02-17
43379,3482,2026-06-03,117,3,129.57,388.71,Completed,2026-06-09
43380,3551,2025-03-10,139,1,23.36,23.36,Pending,
43381,5694,2026-03-08,264,3,5.86,17.58,Completed,2026-03-09
43382,1023,2024-08-17,444,6,8.11,48.66,Pending,
43383,5833,2024-12-22,104,2,9.75,19.5,Pending,
43384,7032,2025-11-03,1,4,316.55,1266.2,Completed,2025-11-03
43385,6265,2026-06-29,329,2,59.84,119.68,Completed,2026-07-11
43386,1954,2025-11-03,61,3,28.91,86.73,Completed,2025-11-07
43387,7998,2026-07-04,171,4,28.69,114.76,Pending,
43388,2696,2026-06-02,158,3,19.0,57.0,Completed,2026-06-15
43389,2472,2025-04-01,308,4,36.71,146.84,Pending,
43390,6868,2023-11-02,224,1,86.49,86.49,Completed,2023-11-05
43391,1538,2026-03-08,479,1,26.36,26.36,Completed,2026-03-18
43392,6185,2025-03-26,170,1,327.49,327.49,Pending,
43393,7936,2025-12-19,117,5,121.22,606.1,Completed,2025-12-24
43394,1380,2025-10-16,113,2,8.93,17.86,Completed,2025-10-18
43395,8476,2026-03-17,391,4,21.42,85.68,Completed,2026-03-18
43396,7244,2025-08-25,195,1,137.14,137.14,Completed,2025-09-03
43397,6588,2024-05-17,435,1,77.49,77.49,Completed,2024-05-19
43398,2317,2025-11-07,241,3,82.1,246.3,Pending,
43399,3216,2025-12-13,281,1,11.84,11.84,Completed,2025-12-27
43400,4684,2022-11-08,498,5,34.46,172.3,Pending,
43401,8969,2025-01-30,111,1,94.96,94.96,Completed,2025-02-04
43402,244,2025-08-09,436,1,77.06,77.06,Pending,
43403,9742,2023-04-27,276,1,169.67,169.67,Completed,2023-04-27
43404,2455,2024-05-06,123,3,16.76,50.28,Pending,
43405,8497,2025-06-30,423,8,26.89,215.12,Pending,
43406,9593,2026-05-09,64,8,125.42,1003.36,Completed,2026-05-21
43407,2836,2025-06-25,77,1,20.21,20.21,Completed,2025-07-01
43408,122,2025-12-11,66,1,22.77,22.77,Completed,2025-12-11
43409,4566,2026-05-13,489,5,157.54,787.7,Completed,2026-05-22
43410,9141,2025-12-07,336,3,29.49,88.47,Completed,2025-12-10
43411,8359,2023-06-18,149,3,189.61,568.83,Pending,
43412,2967,2025-09-03,225,4,69.6,278.4,Completed,2025-09-04
43413,7932,2026-07-29,24,1,19.71,19.71,Pending,
43414,130,2024-08-28,128,5,66.05,330.25,Completed,2024-08-29
43415,5531,2026-03-31,134,1,21.25,21.25,Pending,
43416,2083,2025-10-05,79,4,38.95,155.8,Completed,2025-10-08
43417,8693,2026-05-11,310,1,35.77,35.77,Completed,2026-05-22
43418,7888,2025-08-08,79,1,42.6,42.6,Completed,2025-08-13
43419,5194,2025-11-02,53,3,7.31,21.93,Completed,2025-11-02
43420,6332,2025-04-26,134,4,20.9,83.6,Pending,
43421,1086,2022-07-21,366,1,8.58,8.58,Pending,
43422,1856,2024-05-11,367,1,8.42,8.42,Pending,
43423,9149,2025-07-03,429,2,70.67,141.34,Completed,2025-07-14
43424,5632,2025-05-02,57,1,33.43,33.43,Completed,2025-05-16
43425,3244,2023-08-03,320,2,23.44,46.88,Completed,2023-08-14
43426,106,2024-07-27,469,2,85.49,170.98,Completed,2024-08-08
43427,5077,2025-08-22,358,1,120.41,120.41,Completed,2025-08-25
43428,8449,2022-09-21,36,1,106.07,106.07,Completed,2022-10-01
43429,2829,2026-07-03,115,2,119.28,238.56,Pending,
43430,8250,2024-08-27,36,2,104.77,209.54,Completed,2024-08-31
43431,2806,2026-04-11,53,3,7.64,22.92,Cancelled,2026-04-19
43432,8156,2026-03-10,395,1,334.68,334.68,Completed,2026-03-12
43433,3502,2021-07-26,195,5,134.4,672.0,Completed,2021-07-28
43434,6364,2026-03-23,147,1,185.27,185.27,Completed,2026-04-03
43435,6160,2024-03-16,102,3,62.75,188.25,Completed,2024-03-28
43436,2169,2026-03-02,241,1,89.49,89.49,Completed,2026-03-14
43437,4272,2023-05-18,322,1,63.44,63.44,Completed,2023-05-22
43438,9970,2026-07-03,253,1,23.99,23.99,Completed,2026-07-12
43439,3342,2026-06-28,459,3,111.68,335.04,Completed,2026-07-05
43440,7327,2024-08-03,235,2,4.19,8.38,Completed,2024-08-17
43441,149,2026-08-30,86,4,60.67,242.68,Completed,2026-08-30
43442,6813,2026-03-08,15,3,61.05,183.15,Cancelled,2026-03-19
43443,2846,2024-03-30,26,2,10.22,20.44,Pending,
43444,4124,2021-10-24,24,1,21.8,21.8,Completed,2021-10-24
43445,5044,2026-07-30,128,2,70.09,140.18,Completed,2026-08-04
43446,6906,2026-07-27,186,3,37.45,112.35,Completed,2026-08-02
43447,3796,2026-08-09,364,3,21.91,65.73,Completed,2026-08-18
43448,8295,2021-10-24,102,1,66.47,66.47,Completed,2021-11-04
43449,3416,2025-11-12,157,6,155.89,935.34,Completed,2025-11-23
43450,2887,2024-03-30,217,5,51.96,259.8,Completed,2024-04-06
43451,2955,2025-05-13,246,2,117.01,234.02,Completed,2025-05-13
43452,1650,2026-03-25,481,4,45.12,180.48,Pending,
43453,1796,2025-07-17,201,3,183.21,549.63,Pending,
43454,3246,2026-08-01,434,4,5.65,22.6,Cancelled,2026-08-02
43455,641,2024-06-03,314,1,46.0,46.0,Completed,2024-06-05
43456,7717,2023-06-26,180,3,16.85,50.55,Completed,2023-07-01
43457,2911,2026-01-05,388,5,125.99,629.95,Completed,2026-01-14
43458,6103,2026-08-14,419,1,46.66,46.66,Completed,2026-08-15
43459,8213,2026-08-15,128,5,64.77,323.85,Completed,2026-08-19
43460,8802,2026-04-17,432,1,25.65,25.65,Completed,2026-04-21
43461,3324,2025-05-28,182,1,52.95,52.95,Completed,2025-05-28
43462,3580,2023-07-08,68,1,12.8,12.8,Completed,2023-07-09
43463,8795,2026-05-23,134,1,19.42,19.42,Pending,
43464,2731,2026-08-22,362,3,57.6,172.8,Completed,2026-08-24
43465,5231,2023-10-21,244,1,25.09,25.09,Completed,2023-10-24
43466,1223,2022-02-20,493,1,65.82,65.82,Pending,
43467,846,2026-05-22,295,4,25.51,102.04,Completed,2026-05-28
43468,16,2023-07-29,274,1,21.71,21.71,Completed,2023-08-11
43469,396,2026-04-05,36,2,110.82,221.64,Completed,2026-04-16
43470,5230,2026-03-13,302,2,12.0,24.0,Pending,
43471,1040,2025-11-11,29,1,49.24,49.24,Completed,2025-11-16
43472,6475,2026-08-29,227,3,47.77,143.31,Completed,2026-08-29
43473,9972,2025-06-24,104,3,10.41,31.23,Pending,
43474,6377,2026-02-25,278,2,14.26,28.52,Pending,
43475,8885,2025-07-15,425,1,225.0,225.0,Completed,2025-07-23
43476,1176,2026-06-04,76,1,109.45,109.45,Completed,2026-06-13
43477,337,2023-06-22,29,2,48.57,97.14,Completed,2023-07-06
43478,2523,2023-07-18,324,2,9.87,19.74,Cancelled,2023-07-26
43479,6113,2022-05-31,197,2,18.12,36.24,Cancelled,2022-06-09
43480,9485,2026-05-27,439,2,103.46,206.92,Pending,
43481,7989,2026-03-16,192,2,66.16,132.32,Pending,
43482,5808,2022-08-11,130,1,140.91,140.91,Completed,2022-08-20
43483,2193,2022-09-20,111,3,85.58,256.74,Pending,
43484,5009,2022-09-28,221,3,77.3,231.9,Completed,2022-10-11
43485,2671,2025-11-08,347,3,104.09,312.27,Completed,2025-11-18
43486,3726,2022-09-23,237,7,83.64,585.48,Pending,
43487,509,2026-06-07,22,2,36.1,72.2,Pending,
43488,4936,2025-07-09,116,4,13.18,52.72,Completed,2025-07-09
43489,679,2025-08-24,331,2,82.31,164.62,Completed,2025-08-27
43490,653,2026-03-12,30,2,14.27,28.54,Pending,
43491,2709,2022-12-22,18,2,43.06,86.12,Completed,2023-01-02
43492,4758,2025-06-22,366,1,8.39,8.39,Completed,2025-06-23
43493,7171,2025-11-22,261,1,95.54,95.54,Completed,2025-12-04
43494,144,2025-01-20,151,2,320.92,641.84,Completed,2025-01-20
43495,9458,2026-02-26,20,1,95.72,95.72,Cancelled,2026-03-09
43496,3163,2020-09-14,237,1,84.45,84.45,Completed,2020-09-23
43497,2460,2026-05-14,18,3,46.29,138.87,Completed,2026-05-26
43498,8648,2024-09-16,80,1,30.89,30.89,Completed,2024-09-17
43499,2086,2022-11-09,338,3,6.35,19.05,Pending,
43500,5652,2025-11-28,147,1,165.66,165.66,Completed,2025-11-28
43501,9281,2025-09-12,366,2,9.27,18.54,Completed,2025-09-19
43502,1287,2025-10-15,433,3,16.49,49.47,Pending,
43503,7806,2026-07-28,320,2,24.08,48.16,Completed,2026-07-30
43504,446,2025-09-14,347,2,95.83,191.66,Completed,2025-09-18
43505,1267,2026-08-13,445,1,174.36,174.36,Cancelled,2026-08-15
43506,4004,2023-02-09,417,2,125.65,251.3,Completed,2023-02-16
43507,5996,2023-12-19,224,1,88.2,88.2,Completed,2023-12-25
43508,4884,2024-01-20,105,2,19.13,38.26,Cancelled,2024-01-24
43509,5030,2026-08-14,523,1,89.05,89.05,Completed,2026-08-24
43510,6721,2023-11-06,102,6,62.2,373.2,Completed,2023-11-09
43511,4692,2023-11-30,86,2,61.34,122.68,Completed,2023-12-12
43512,934,2026-07-13,478,1,67.38,67.38,Completed,2026-07-26
43513,2375,2026-05-04,250,3,22.31,66.93,Completed,2026-05-09
43514,3144,2026-04-08,193,1,21.12,21.12,Cancelled,2026-04-19
43515,7321,2025-05-17,66,1,24.91,24.91,Completed,2025-05-22
43516,2078,2025-06-08,395,3,347.54,1042.62,Completed,2025-06-14
43517,6316,2022-11-21,475,1,93.48,93.48,Completed,2022-11-28
43518,6329,2026-06-06,463,1,115.3,115.3,Completed,2026-06-16
43519,722,2025-10-11,497,1,123.44,123.44,Pending,
43520,2249,2026-05-20,159,5,101.95,509.75,Completed,2026-05-22
43521,659,2025-05-29,57,4,33.06,132.24,Completed,2025-05-31
43522,8555,2024-10-11,297,2,17.98,35.96,Completed,2024-10-22
43523,8485,2025-01-06,134,1,21.59,21.59,Completed,2025-01-13
43524,7020,2024-10-30,487,2,98.52,197.04,Completed,2024-11-13
43525,4294,2026-07-09,360,2,165.1,330.2,Completed,2026-07-09
43526,1949,2022-07-04,236,3,27.51,82.53,Completed,2022-07-14
43527,4213,2025-05-24,409,2,113.51,227.02,Completed,2025-06-06
43528,6537,2026-03-06,250,4,21.26,85.04,Pending,
43529,723,2023-08-28,33,3,32.31,96.93,Completed,2023-09-02
43530,6878,2025-08-22,,1,43.0,43.0,Completed,2025-09-05
43531,1611,2025-09-12,21,3,59.83,179.49,Pending,
43532,9178,2024-01-20,162,2,8.82,17.64,Completed,2024-01-20
43533,3198,2026-03-23,320,2,22.75,45.5,Completed,2026-03-25
43534,2518,2026-04-03,273,3,185.11,555.33,Pending,
43535,2364,2026-06-11,17,2,95.22,190.44,Completed,2026-06-20
43536,7261,2022-10-09,206,3,96.55,289.65,Completed,2022-10-18
43537,5601,2025-04-11,11,2,93.81,187.62,Cancelled,2025-04-25
43538,1159,2024-04-27,45,1,343.87,343.87,Completed,2024-05-02
43539,3241,2022-11-17,96,5,18.88,94.4,Completed,2022-11-30
43540,7701,2023-06-10,326,4,323.92,1295.68,Completed,2023-06-20
43541,9012,2026-02-12,466,3,69.85,209.55,Completed,2026-02-21
43542,8473,2022-08-31,482,1,337.23,337.23,Completed,2022-09-09
43543,2982,2025-03-02,9,7,135.29,947.03,Cancelled,2025-03-07
43544,3435,2026-01-20,323,1,92.6,92.6,Completed,2026-01-20
43545,4746,2026-08-10,415,2,51.23,102.46,Completed,2026-08-14
43546,2920,2022-08-11,154,4,72.56,290.24,Completed,2022-08-15
43547,8142,2023-07-26,206,3,84.48,253.44,Completed,2023-08-02
43548,8721,2025-03-25,466,1,66.5,66.5,Completed,2025-04-02
43549,886,2023-10-28,407,2,366.19,732.38,Pending,
43550,4903,2022-08-17,425,1,228.94,228.94,Completed,2022-08-17
43551,288,2024-08-05,76,1,109.6,109.6,Pending,
43552,8798,2023-11-14,208,8,266.0,2128.0,Cancelled,2023-11-20
43553,6088,2026-06-04,300,3,17.94,53.82,Completed,2026-06-15
43554,,2025-12-02,415,3,51.79,155.37,Completed,2025-12-03
43555,967,2025-10-15,227,4,47.87,191.48,Completed,2025-10-23
43556,9282,2026-07-13,377,1,36.89,36.89,Completed,2026-07-17
43557,6253,2026-05-16,3,8,11.13,89.04,Pending,
43558,2851,2026-02-10,68,1,13.06,13.06,Completed,2026-02-22
43559,4579,2022-12-12,470,5,63.59,317.95,Cancelled,2022-12-13
43560,3763,2022-01-12,164,4,180.89,723.56,Completed,2022-01-24
43561,4409,2025-06-23,33,4,35.16,140.64,Completed,2025-07-06
43562,5291,2024-10-18,320,1,26.12,26.12,Cancelled,2024-10-19
43563,250,2026-05-02,264,1,5.81,5.81,Pending,
43564,5662,2022-04-11,124,3,181.74,545.22,Pending,
43565,8116,2026-06-27,92,5,123.98,619.9,Pending,
43566,9589,2024-10-12,154,2,77.42,154.84,Completed,2024-10-12
43567,7909,2025-03-22,23,2,52.93,105.86,Cancelled,2025-03-29
43568,2994,2025-01-16,264,1,6.27,6.27,Completed,2025-01-17
43569,8367,2025-12-19,133,3,93.87,281.61,Completed,2025-12-28
43570,7168,2025-03-16,394,1,9.24,9.24,Cancelled,2025-03-18
43571,4806,2025-07-04,314,4,44.8,179.2,Pending,
43572,4988,2023-12-25,235,2,4.21,8.42,Completed,2023-12-26
43573,2301,2022-10-31,115,6,110.59,663.54,Pending,
43574,8337,2024-04-11,120,1,125.26,125.26,Completed,2024-04-24
43575,7460,2026-07-12,477,6,101.45,608.7,Cancelled,2026-07-12
43576,4369,2025-08-02,313,2,15.92,31.84,Pending,
43577,6073,2023-03-01,163,4,88.06,352.24,Cancelled,2023-03-07
43578,634,2024-04-26,389,4,48.66,194.64,Completed,2024-04-26
43579,1968,2024-10-10,133,2,102.83,205.66,Completed,2024-10-14
43580,223,2026-06-05,262,3,85.92,257.76,Completed,2026-06-07
43581,100,2026-04-06,51,2,43.77,87.54,Cancelled,2026-04-11
43582,2932,2023-11-20,495,1,61.63,61.63,Completed,2023-11-28
43583,2882,2026-07-27,469,1,82.92,82.92,Completed,2026-08-07
43584,9389,2025-09-20,157,2,153.57,307.14,Completed,2025-09-21
43585,9140,2025-04-22,167,2,65.75,131.5,Completed,2025-05-06
43586,2923,2026-07-09,186,1,35.27,35.27,Completed,2026-07-14
43587,1763,2026-01-18,65,5,106.2,531.0,Completed,2026-01-19
43588,5387,2024-08-11,347,3,97.22,291.66,Cancelled,2024-08-25
43589,7551,2025-06-20,30,1,13.37,13.37,Completed,2025-06-26
43590,904,2023-10-22,170,2,323.25,646.5,Completed,2023-10-29
43591,3080,2025-06-05,320,2,24.34,48.68,Pending,
48396,8767,2025-10-25,490,3,82.5,247.5,Pending,
43593,1945,2026-02-16,64,2,117.81,235.62,Completed,2026-03-02
43594,1392,2025-09-23,485,6,68.49,410.94,Completed,2025-09-23
43595,6393,2025-05-29,271,1,25.75,25.75,Cancelled,2025-06-06
43596,1407,2026-06-30,463,1,116.65,116.65,Completed,2026-07-02
43597,8291,2022-10-07,314,2,48.58,97.16,Completed,2022-10-11
43598,4245,2026-03-14,354,4,73.8,295.2,Completed,2026-03-19
43599,7975,2026-08-11,35,1,49.21,49.21,Pending,
43600,8153,2026-06-09,299,1,18.43,18.43,Completed,2026-06-12
43601,4717,2026-04-11,401,1,69.98,69.98,Cancelled,2026-04-14
43602,8122,2024-06-01,277,2,76.24,152.48,Completed,2024-06-12
43603,8006,2026-02-20,286,2,104.72,209.44,Pending,
43604,9039,2024-09-27,348,1,131.44,131.44,Completed,2024-10-11
43605,3667,2024-09-16,299,2,17.55,35.1,Completed,2024-09-23
43606,5665,2025-12-17,418,1,106.83,106.83,Completed,2025-12-29
43607,7229,2025-04-09,361,4,33.23,132.92,Completed,2025-04-19
43608,1202,2026-08-04,500,1,31.57,31.57,Completed,2026-08-05
43609,8277,2026-04-29,52,2,114.19,228.38,Cancelled,2026-05-08
43610,8909,2026-07-15,41,6,13.27,79.62,Completed,2026-07-22
43611,3741,2023-10-06,498,1,34.31,34.31,Completed,2023-10-13
43612,8648,2020-10-30,391,5,19.68,98.4,Completed,2020-11-13
43613,172,2023-09-20,358,1,117.52,117.52,Completed,2023-09-26
43614,8042,2022-11-03,334,6,52.63,315.78,Pending,
43615,2168,2025-08-01,449,4,27.34,109.36,Completed,2025-08-03
43616,9902,2026-06-24,237,2,92.29,184.58,Cancelled,2026-07-02
43617,975,2022-02-07,439,2,108.31,216.62,Completed,2022-02-21
43618,6917,2026-03-28,66,3,24.82,74.46,Pending,
43619,9669,2025-06-19,421,2,84.63,169.26,Pending,
43620,93,2025-02-25,69,5,11.02,55.1,Completed,2025-02-25
43621,6319,2025-06-14,477,1,105.46,105.46,Completed,2025-06-18
43622,1322,2025-09-02,145,3,8.86,26.58,Completed,2025-09-14
43623,1500,2025-10-16,335,1,102.77,102.77,Pending,
43624,6736,2024-09-02,444,7,8.1,56.7,Pending,
43625,4881,2023-06-15,97,2,11.5,23.0,Completed,2023-06-21
43626,6188,2025-09-10,126,2,362.23,724.46,Completed,2025-09-24
43627,9125,2022-07-18,487,3,104.91,314.73,Completed,2022-07-22
43628,1762,2025-10-08,469,8,84.71,677.68,Pending,
43629,190,2023-06-12,248,2,52.05,104.1,Completed,2023-06-24
43630,269,2025-04-30,407,8,390.8,3126.4,Completed,2025-05-10
43631,4633,2025-10-15,62,4,85.36,341.44,Completed,2025-10-20
43632,1340,2025-07-28,100,1,115.47,115.47,Cancelled,2025-08-01
43633,7902,2025-04-26,323,3,101.59,304.77,Completed,2025-05-08
43634,1714,2024-07-17,296,1,109.34,109.34,Completed,2024-07-27
43635,9527,2026-02-12,156,2,214.27,428.54,Completed,2026-02-18
43636,4516,2026-05-09,307,2,84.82,169.64,Completed,2026-05-09
43637,940,2022-11-09,3,2,10.96,21.92,Completed,2022-11-15
43638,9742,2026-03-13,494,4,72.35,289.4,Completed,2026-03-18
43639,9008,2025-11-12,193,1,22.98,22.98,Completed,2025-11-24
43640,1165,2021-06-22,423,2,28.18,56.36,Completed,2021-06-28
43641,6075,2026-08-21,499,1,366.02,366.02,Pending,
43642,6132,2026-07-04,147,2,183.33,366.66,Completed,2026-07-14
43643,1621,2026-03-13,438,4,241.68,966.72,Completed,2026-03-17
43644,8177,2026-01-26,3,3,10.92,32.76,Pending,
43645,9068,2026-08-30,280,1,9.7,9.7,Completed,2026-08-30
43646,1546,2022-05-10,27,2,52.39,104.78,Pending,
43647,5237,2024-07-25,207,3,26.09,78.27,Cancelled,2024-07-29
43648,2544,2026-07-22,323,2,95.74,191.48,Cancelled,2026-07-30
43649,3372,2022-08-27,74,2,20.62,41.24,Completed,2022-09-05
43650,1465,2025-06-24,368,4,175.08,700.32,Completed,2025-06-24
43651,246,2026-03-01,235,6,4.23,25.38,Completed,2026-03-15
43652,5227,2021-08-01,99,1,23.53,23.53,Completed,2021-08-09
43653,942,2026-05-29,229,2,170.66,341.32,Completed,2026-06-09
43654,3483,2025-02-22,41,8,13.3,106.4,Cancelled,2025-02-26
43655,9793,2025-11-19,93,1,9.2,9.2,Completed,2025-12-02
43656,3751,2025-12-27,111,2,97.2,194.4,Completed,2025-12-27
43657,6414,2025-10-02,344,1,10.34,10.34,Pending,
43658,3425,2022-11-13,269,2,16.87,33.74,Completed,2022-11-21
43659,9217,2023-01-19,260,3,29.02,87.06,Completed,2023-01-29
43660,4051,2022-08-19,426,1,60.58,60.58,Cancelled,2022-08-24
43661,139,2025-11-24,496,3,28.51,85.53,Completed,2025-12-06
43662,8490,2025-05-07,280,3,9.6,28.8,Cancelled,2025-05-15
43663,3455,2024-07-03,134,2,22.11,44.22,Completed,2024-07-09
43664,5541,2023-02-16,287,4,26.36,105.44,Completed,2023-02-16
43665,778,2025-10-02,213,2,73.38,146.76,Cancelled,2025-10-09
43666,157,2026-08-22,15,2,64.88,129.76,Completed,2026-08-27
43667,2401,2025-09-20,231,4,30.2,120.8,Cancelled,2025-10-04
43668,8572,2026-02-05,471,5,29.99,149.95,Completed,2026-02-06
43669,8718,2026-06-11,301,2,330.39,660.78,Pending,
43670,6170,2026-08-29,190,1,31.12,31.12,Completed,2026-08-29
43671,9928,2025-05-05,492,2,96.06,192.12,Completed,2025-05-14
43672,8243,2023-02-09,373,2,141.52,283.04,Completed,2023-02-21
43673,5990,2026-02-02,231,4,30.39,121.56,Completed,2026-02-15
43674,2025,2026-08-06,187,5,159.07,795.35,Completed,2026-08-06
43675,7780,2026-02-22,498,8,31.26,250.08,Pending,
43676,7592,2021-12-12,92,5,124.47,622.35,Completed,2021-12-24
43677,4322,2026-05-09,418,3,108.06,324.18,Completed,2026-05-22
43678,8319,2026-07-05,282,3,71.3,213.9,Completed,2026-07-13
43679,6469,2023-08-06,406,7,16.78,117.46,Cancelled,2023-08-16
43680,2145,2025-04-18,321,2,196.36,392.72,Completed,2025-04-30
43681,4739,2026-05-30,222,3,17.79,53.37,Completed,2026-06-02
43682,7925,2023-07-23,494,2,76.5,153.0,Completed,2023-07-31
43683,6484,2024-08-22,469,2,80.29,160.58,Pending,
43684,9398,2023-12-16,486,2,389.23,778.46,Completed,2023-12-28
43685,222,2025-05-03,274,1,23.19,23.19,Completed,2025-05-10
43686,8276,2023-08-02,446,1,42.6,42.6,Pending,
43687,5075,2026-06-20,345,3,103.27,309.81,Cancelled,2026-06-22
43688,9295,2026-07-31,419,3,50.39,151.17,Completed,2026-08-07
43689,1553,2023-11-28,71,1,58.09,58.09,Cancelled,2023-12-03
43690,6861,2024-12-27,437,1,200.41,200.41,Completed,2024-12-29
43691,2184,2026-06-01,290,1,75.64,75.64,Cancelled,2026-06-13
43692,6974,2024-02-22,317,5,125.87,629.35,Cancelled,2024-03-04
43693,5488,2025-11-23,22,2,38.33,76.66,Pending,
43694,9475,2025-09-26,142,3,103.6,310.8,Pending,
43695,1488,2025-11-23,466,2,65.6,131.2,Pending,
43696,2763,2024-02-18,131,5,57.4,287.0,Completed,2024-02-27
43697,3222,2024-11-07,495,3,56.29,168.87,Completed,2024-11-14
43698,6045,2026-05-13,242,1,17.05,17.05,Completed,2026-05-20
43699,3098,2023-11-27,348,3,138.51,415.53,Completed,2023-12-10
43700,3076,2025-06-15,98,4,179.82,719.28,Completed,2025-06-20
43701,1758,2026-07-25,414,2,31.12,62.24,Pending,
43702,257,2024-11-02,286,1,107.1,107.1,Completed,2024-11-07
43703,6216,2025-07-14,144,3,75.24,225.72,Completed,2025-07-17
43704,1831,2026-06-30,242,3,17.66,52.98,Completed,2026-07-01
43705,3690,2026-07-27,299,2,18.14,36.28,Completed,2026-07-27
43706,1853,2025-05-23,368,2,176.36,352.72,Cancelled,2025-05-25
43707,6001,2023-10-26,289,1,11.97,11.97,Cancelled,2023-11-09
43708,9289,2025-02-24,41,1,14.19,14.19,Completed,2025-03-10
43709,7977,2024-01-17,156,3,213.78,641.34,Completed,2024-01-29
43710,4114,2026-08-15,103,5,33.07,165.35,Completed,2026-08-21
43711,8103,2025-03-25,207,5,23.48,117.4,Completed,2025-03-30
43712,2841,2026-03-09,473,1,110.46,110.46,Completed,2026-03-20
43713,88,2026-03-21,66,1,25.2,25.2,Completed,2026-04-01
43714,9862,2024-02-04,65,5,112.54,562.7,Completed,2024-02-12
43715,8898,2024-02-21,343,4,384.07,1536.28,Pending,
43716,4991,2026-07-09,185,2,25.98,51.96,Completed,2026-07-20
43717,432,2025-04-20,196,1,126.3,126.3,Completed,2025-04-22
43718,885,2025-12-16,37,2,50.45,100.9,Completed,2025-12-29
43719,4511,2026-08-11,131,7,58.54,409.78,Completed,2026-08-21
43720,4864,2026-06-06,481,6,42.33,253.98,Completed,2026-06-15
43721,1738,2023-06-30,130,1,137.81,137.81,Completed,2023-07-02
43722,6496,2025-11-15,499,3,346.74,1040.22,Completed,2025-11-15
43723,3447,2026-08-25,175,1,35.08,35.08,Completed,2026-08-25
43724,9978,2023-04-10,181,1,62.65,62.65,Cancelled,2023-04-12
43725,3701,2025-11-30,14,4,31.54,126.16,Completed,2025-12-14
43726,8735,2025-01-13,147,1,167.03,167.03,Completed,2025-01-15
43727,1039,2023-01-26,249,7,72.03,504.21,Cancelled,2023-02-08
43728,5113,2026-07-10,406,2,16.85,33.7,Completed,2026-07-12
43729,9814,2024-09-16,278,4,13.52,54.08,Completed,2024-09-18
43730,3452,2025-10-21,287,4,26.26,105.04,Cancelled,2025-10-27
43731,4859,2025-06-15,423,4,26.18,104.72,Completed,2025-06-21
43732,2349,2026-08-12,237,3,82.28,246.84,Completed,2026-08-12
43733,5935,2026-06-17,228,5,61.73,308.65,Completed,2026-06-19
43734,1343,2026-07-29,452,1,64.67,64.67,Cancelled,2026-08-10
43735,9708,2026-03-29,482,2,351.38,702.76,Completed,2026-03-29
43736,4399,2026-02-13,405,3,82.98,248.94,Completed,2026-02-15
43737,9479,2026-05-17,33,2,33.16,66.32,Completed,2026-05-24
43738,6839,2026-08-19,233,2,42.97,85.94,Completed,2026-08-28
43739,6464,2026-02-28,59,1,58.96,58.96,Completed,2026-03-06
43740,2038,2023-01-18,54,1,7.61,7.61,Completed,2023-01-26
43741,2807,2026-06-28,463,1,107.77,107.77,Completed,2026-06-30
43742,5191,2024-08-01,419,3,52.38,157.14,Completed,2024-08-08
43743,156,2023-05-13,275,1,83.08,83.08,Completed,2023-05-15
43744,1702,2025-10-23,88,3,6.64,19.92,Completed,2025-10-24
43745,7945,2024-10-31,428,6,27.46,164.76,Completed,2024-11-09
43746,6815,2022-09-14,352,2,129.06,258.12,Completed,2022-09-24
43747,9154,2022-03-05,426,2,57.61,115.22,Pending,
43748,6683,2026-06-04,106,2,47.91,95.82,Completed,2026-06-12
43749,3601,2024-01-22,343,4,380.93,1523.72,Completed,2024-01-23
43750,2240,2024-03-25,251,1,117.06,117.06,Pending,
43751,3256,2025-03-24,277,8,74.83,598.64,Completed,2025-03-31
43752,9470,2025-08-04,441,1,47.58,47.58,Completed,2025-08-11
43753,4954,2025-03-08,431,1,22.99,22.99,Completed,2025-03-11
